x-axis,1,2
second,Volt,Volt
-32.35000E-03,-3.61439396E+00,-25.04711E-03
-32.30000E-03,-3.64223295E+00,-25.04711E-03
-32.25000E-03,-3.67680571E+00,-25.04711E-03
-32.20000E-03,-3.68434408E+00,-25.04711E-03
-32.15000E-03,-3.70816270E+00,-25.04711E-03
-32.10000E-03,-3.70846416E+00,-22.53455E-03
-32.05000E-03,-3.74002200E+00,-23.64002E-03
-32.00000E-03,-3.73710743E+00,-25.04711E-03
-31.95000E-03,-3.73911769E+00,-23.13762E-03
-31.90000E-03,-3.77127823E+00,-22.73561E-03
-31.85000E-03,-3.77147918E+00,-22.73550E-03
-31.80000E-03,-3.77127823E+00,-22.53455E-03
-31.75000E-03,-3.77178085E+00,-22.53455E-03
-31.70000E-03,-3.77238381E+00,-22.53455E-03
-31.65000E-03,-3.77379079E+00,-23.23812E-03
-31.60000E-03,-3.77127823E+00,-22.53455E-03
-31.55000E-03,-3.77358989E+00,-22.53455E-03
-31.50000E-03,-3.77127823E+00,-22.53455E-03
-31.45000E-03,-3.73861491E+00,-22.53455E-03
-31.40000E-03,-3.73740882E+00,-25.04711E-03
-31.35000E-03,-3.71620252E+00,-25.04711E-03
-31.30000E-03,-3.70635366E+00,-22.53455E-03
-31.25000E-03,-3.70846382E+00,-22.53455E-03
-31.20000E-03,-3.67369023E+00,-22.53455E-03
-31.15000E-03,-3.64464478E+00,-22.53455E-03
-31.10000E-03,-3.63157945E+00,-22.53455E-03
-31.05000E-03,-3.60635366E+00,-22.53455E-03
-31.00000E-03,-3.58585115E+00,-22.53455E-03
-30.95000E-03,-3.55519783E+00,-22.53455E-03
-30.90000E-03,-3.52303645E+00,-22.53455E-03
-30.85000E-03,-3.50374003E+00,-22.53455E-03
-30.80000E-03,-3.46655387E+00,-22.53455E-03
-30.75000E-03,-3.42504696E+00,-22.53455E-03
-30.70000E-03,-3.39951921E+00,-22.53455E-03
-30.65000E-03,-3.35921793E+00,-22.53455E-03
-30.60000E-03,-3.32886623E+00,-22.53455E-03
-30.55000E-03,-3.28685583E+00,-20.62494E-03
-30.50000E-03,-3.22956963E+00,-22.53455E-03
-30.45000E-03,-3.19449437E+00,-22.53455E-03
-30.40000E-03,-3.14504661E+00,-22.53455E-03
-30.35000E-03,-3.09570040E+00,-22.53455E-03
-30.30000E-03,-3.05107670E+00,-22.53455E-03
-30.25000E-03,-3.00896650E+00,-22.53455E-03
-30.20000E-03,-2.94575036E+00,-20.92645E-03
-30.15000E-03,-2.89740830E+00,-22.53455E-03
-30.10000E-03,-2.84494664E+00,-22.53455E-03
-30.05000E-03,-2.78092642E+00,-22.53455E-03
-30.00000E-03,-2.73358938E+00,-22.53449E-03
-29.95000E-03,-2.66263436E+00,-22.53455E-03
-29.90000E-03,-2.60434308E+00,-20.82594E-03
-29.85000E-03,-2.56002172E+00,-21.22795E-03
-29.80000E-03,-2.49268479E+00,-22.53455E-03
-29.75000E-03,-2.43007166E+00,-22.53455E-03
-29.70000E-03,-2.36585056E+00,-20.02198E-03
-29.65000E-03,-2.29509709E+00,-22.23310E-03
-29.60000E-03,-2.22343862E+00,-21.83109E-03
-29.55000E-03,-2.15389057E+00,-21.12745E-03
-29.50000E-03,-2.08484559E+00,-21.02707E-03
-29.45000E-03,-2.01700658E+00,-20.02198E-03
-29.40000E-03,-1.95288573E+00,-20.02198E-03
-29.35000E-03,-1.88032316E+00,-22.33360E-03
-29.30000E-03,-1.80363931E+00,-20.02198E-03
-29.25000E-03,-1.73258453E+00,-20.02198E-03
-29.20000E-03,-1.65027235E+00,-20.02198E-03
-29.15000E-03,-1.57539842E+00,-20.02198E-03
-29.10000E-03,-1.50223246E+00,-20.02198E-03
-29.05000E-03,-1.42997147E+00,-20.02198E-03
-29.00000E-03,-1.34715727E+00,-20.02198E-03
-28.95000E-03,-1.26434301E+00,-20.02198E-03
-28.90000E-03,-1.18243359E+00,-21.22808E-03
-28.85000E-03,-1.09911675E+00,-20.02198E-03
-28.80000E-03,-1.01972002E+00,-22.53455E-03
-28.75000E-03,-944.64445E-03,-20.02205E-03
-28.70000E-03,-856.60451E-03,-20.02198E-03
-28.65000E-03,-769.16687E-03,-21.73059E-03
-28.60000E-03,-687.96116E-03,-21.22795E-03
-28.55000E-03,-607.35808E-03,-20.92657E-03
-28.50000E-03,-522.03164E-03,-20.52456E-03
-28.45000E-03,-441.42856E-03,-20.02198E-03
-28.40000E-03,-366.35319E-03,-22.23310E-03
-28.35000E-03,-282.33322E-03,-22.53455E-03
-28.30000E-03,-189.66970E-03,-20.02198E-03
-28.25000E-03,-102.93590E-03,-21.02708E-03
-28.20000E-03,-14.49402E-03,-20.62507E-03
-28.15000E-03,+49.22470E-03,-20.22306E-03
-28.10000E-03,+133.74751E-03,-15.19780E-03
-28.05000E-03,+207.61686E-03,+9.62659E-03
-28.00000E-03,+268.92307E-03,+49.82746E-03
-27.95000E-03,+330.83268E-03,+97.46572E-03
-27.90000E-03,+385.10417E-03,+145.00354E-03
-27.85000E-03,+441.28488E-03,+197.26471E-03
-27.80000E-03,+506.81271E-03,+255.55643E-03
-27.75000E-03,+562.89292E-03,+304.09895E-03
-27.70000E-03,+613.64668E-03,+352.34015E-03
-27.65000E-03,+670.53131E-03,+406.81258E-03
-27.60000E-03,+727.71704E-03,+459.67691E-03
-27.55000E-03,+776.36032E-03,+509.62659E-03
-27.50000E-03,+834.24957E-03,+565.40535E-03
-27.45000E-03,+887.51603E-03,+616.15925E-03
-27.40000E-03,+936.56119E-03,+666.91302E-03
-27.35000E-03,+994.04870E-03,+720.17935E-03
-27.30000E-03,+1.04731503E+00,+770.93312E-03
-27.25000E-03,+1.10058136E+00,+823.69687E-03
-27.20000E-03,+1.15123456E+00,+872.23952E-03
-27.15000E-03,+1.20148602E+00,+920.07899E-03
-27.10000E-03,+1.25033010E+00,+968.92307E-03
-27.05000E-03,+1.29917460E+00,+1.01636047E+00
-27.00000E-03,+1.34781727E+00,+1.06741533E+00
-26.95000E-03,+1.39826960E+00,+1.11435000E+00
-26.90000E-03,+1.44620964E+00,+1.15957641E+00
-26.85000E-03,+1.48942544E+00,+1.20048072E+00
-26.80000E-03,+1.53917440E+00,+1.25022968E+00
-26.75000E-03,+1.58701359E+00,+1.29806887E+00
-26.70000E-03,+1.63404856E+00,+1.34259128E+00
-26.65000E-03,+1.67123456E+00,+1.37977728E+00
-26.60000E-03,+1.71867146E+00,+1.43002832E+00
-26.55000E-03,+1.76299371E+00,+1.47404899E+00
-26.50000E-03,+1.80058151E+00,+1.50912422E+00
-26.45000E-03,+1.83957655E+00,+1.54721482E+00
-26.40000E-03,+1.87666184E+00,+1.58641066E+00
-26.35000E-03,+1.91374698E+00,+1.62480226E+00
-26.30000E-03,+1.95565653E+00,+1.66671181E+00
-26.25000E-03,+1.99002846E+00,+1.70108374E+00
-26.20000E-03,+2.02319443E+00,+1.73676227E+00
-26.15000E-03,+2.05877211E+00,+1.77063133E+00
-26.10000E-03,+2.09585782E+00,+1.80811906E+00
-26.05000E-03,+2.12751582E+00,+1.83766651E+00
-26.00000E-03,+2.15987771E+00,+1.86842042E+00
-25.95000E-03,+2.18600814E+00,+1.89465143E+00
-25.90000E-03,+2.21495316E+00,+1.92600844E+00
-25.85000E-03,+2.24711411E+00,+1.95565682E+00
-25.80000E-03,+2.27394784E+00,+1.98027965E+00
-25.75000E-03,+2.29857110E+00,+2.00460126E+00
-25.70000E-03,+2.32590815E+00,+2.02882265E+00
-25.65000E-03,+2.36168646E+00,+2.06269149E+00
-25.60000E-03,+2.38038059E+00,+2.08138562E+00
-25.55000E-03,+2.40088266E+00,+2.10128475E+00
-25.50000E-03,+2.42218904E+00,+2.12419902E+00
-25.45000E-03,+2.43354642E+00,+2.13344585E+00
-25.40000E-03,+2.45475238E+00,+2.15505381E+00
-25.35000E-03,+2.46831992E+00,+2.16711397E+00
-25.30000E-03,+2.48500311E+00,+2.18349558E+00
-25.25000E-03,+2.50510399E+00,+2.20158633E+00
-25.20000E-03,+2.50510362E+00,+2.20359608E+00
-25.15000E-03,+2.52771668E+00,+2.22620915E+00
-25.10000E-03,+2.54178741E+00,+2.24027987E+00
-25.05000E-03,+2.54781718E+00,+2.24630965E+00
-25.00000E-03,+2.54530470E+00,+2.24630965E+00
-24.95000E-03,+2.56831962E+00,+2.26641015E+00
-24.90000E-03,+2.56962630E+00,+2.26641015E+00
-24.85000E-03,+2.56791769E+00,+2.26771676E+00
-24.80000E-03,+2.56882228E+00,+2.26731475E+00
-24.75000E-03,+2.59304331E+00,+2.29153578E+00
-24.70000E-03,+2.59294274E+00,+2.29384718E+00
-24.65000E-03,+2.59304331E+00,+2.29153578E+00
