Wed Jun 09 18:32:34 2021

21.06.02-03_007.top image. S02

Comment: Graphite ni

Us modulation: OFF; Frq(Hz): 1333; Amp(mV): 2.00;
Us base(mV): -100; It setpoint(nA): 0.5;
Us Start(mV): -500; End(mV): 498; Step(mV): 5.98;
Us sweep rate(mV/s): 50.0; sweep delay(ms): 10;
Ccomp modulation: OFF; Amp(mV): 0.0; Phase(deg): 0.0
Lock-in input params
      Sensitivity(mV): ; Phase(deg): ;
      LPF - freq(Hz):      0; slope(dB/oct): 0;
      HPF - freq(Hz):      0; slope(dB/oct): 0;
Lock-in output params
      Time constant(ms): 0; Gain: ;
      LPF - freq(Hz):      0; slope(dB/oct): 0;
dIt scale coeff(nA/V): 

Number of STS scans: 5
Position(A) relatively to left-bottom corner: (10.7,9.0)

   Usamp    It01F    It02F    It03F    It04F    It05F    It01B    It02B    It03B    It04B    It05B    dI01F    dI02F    dI03F    dI04F    dI05F    dI01B    dI02B    dI03B    dI04B    dI05B   
   337.2     1.589    1.171    3.193    0.921    1.632    0.844    0.270    0.857    0.583    0.983   45.731   45.735   45.729   45.737   45.737   45.731   45.734   45.734   45.737   45.734  
   343.2     1.576    1.137    3.356    0.950    1.720    0.879    0.307    0.923    0.633    0.822   45.731   45.734   45.726   45.733   45.732   45.731   45.732   45.733   45.734   45.731  
   349.2     1.552    1.167    3.368    0.984    1.700    0.942    0.324    0.918    0.703    0.766   45.730   45.735   45.729   45.732   45.731   45.731   45.733   45.733   45.734   45.730  
   355.1     1.626    0.994    3.261    1.018    1.655    0.961    0.310    1.033    0.728    0.791   45.732   45.731   45.729   45.732   45.728   45.732   45.730   45.734   45.734   45.734  
   361.1     1.673    0.881    3.417    1.125    1.800    0.983    0.341    1.037    0.730    0.857   45.733   45.729   45.728   45.729   45.727   45.731   45.728   45.731   45.732   45.731  
   367.1     1.700    0.880    3.294    1.254    1.731    1.069    0.374    1.198    0.723    0.880   45.733   45.731   45.729   45.736   45.730   45.731   45.732   45.733   45.733   45.734  
   373.1     1.652    0.897    3.127    1.372    1.733    1.104    0.370    1.221    0.840    0.955   45.732   45.732   45.731   45.735   45.733   45.732   45.733   45.733   45.735   45.736  
   379.1     1.688    1.033    3.345    1.467    1.831    1.255    0.393    1.229    0.805    0.970   45.732   45.734   45.731   45.734   45.733   45.734   45.729   45.733   45.735   45.735  
   385.0     1.837    1.050    3.379    1.334    1.912    1.296    0.407    1.319    0.990    1.048   45.733   45.732   45.730   45.735   45.733   45.734   45.731   45.733   45.734   45.735  
   391.0     1.976    1.039    3.356    1.297    1.910    1.286    0.461    1.314    0.978    1.141   45.731   45.735   45.733   45.736   45.732   45.732   45.732   45.736   45.737   45.735  
   397.0     1.987    1.068    3.390    1.276    1.900    1.380    0.475    1.522    1.051    1.161   45.734   45.734   45.732   45.735   45.731   45.732   45.734   45.738   45.736   45.736  
   403.0     2.025    0.920    3.567    1.325    1.977    1.429    0.529    1.805    1.069    1.192   45.734   45.737   45.733   45.735   45.734   45.732   45.736   45.736   45.738   45.734  
   409.0     2.140    0.923    3.690    1.371    1.933    1.519    0.530    1.905    1.104    1.235   45.734   45.738   45.732   45.735   45.732   45.732   45.739   45.737   45.738   45.736  
   414.9     2.206    1.083    3.513    1.406    1.956    1.520    0.530    1.886    1.106    1.326   45.734   45.736   45.732   45.736   45.731   45.731   45.737   45.737   45.739   45.736  
   420.9     2.237    0.978    3.725    1.446    1.925    1.596    0.525    2.318    1.178    1.336   45.735   45.733   45.734   45.737   45.731   45.731   45.735   45.736   45.738   45.735  
   426.9     2.296    0.878    3.558    1.502    1.955    1.649    0.554    2.518    1.178    1.470   45.734   45.734   45.730   45.732   45.731   45.729   45.735   45.731   45.737   45.730  
   432.9     2.185    0.966    3.907    1.497    1.931    1.701    0.530    2.400    1.210    1.567   45.736   45.734   45.731   45.734   45.732   45.728   45.736   45.734   45.736   45.735  
   438.9     2.067    1.042    4.130    1.554    2.142    1.699    0.584    2.503    1.426    1.562   45.735   45.736   45.731   45.736   45.733   45.732   45.740   45.734   45.736   45.736  
   444.8     2.093    0.983    3.656    1.515    2.233    1.790    0.608    2.535    1.316    1.770   45.735   45.734   45.730   45.735   45.733   45.730   45.739   45.732   45.736   45.733  
   450.8     2.329    1.057    3.924    1.615    2.299    1.925    0.644    2.704    1.336    1.841   45.732   45.732   45.733   45.736   45.733   45.732   45.738   45.735   45.735   45.732  
   456.8     2.344    1.102    4.257    1.614    2.329    2.081    0.677    2.862    1.374    1.789   45.734   45.734   45.735   45.737   45.735   45.733   45.737   45.734   45.735   45.735  
   462.8     2.353    1.066    4.307    1.642    2.636    2.125    0.718    3.789    1.365    1.797   45.734   45.735   45.737   45.737   45.736   45.735   45.739   45.736   45.737   45.735  
   468.8     2.558    1.108    4.527    1.596    2.541    2.250    0.883    3.084    1.452    1.840   45.734   45.736   45.736   45.736   45.734   45.734   45.737   45.734   45.737   45.731  
   474.7     2.664    1.088    4.567    1.819    2.619    2.324    0.898    3.116    1.648    1.931   45.735   45.735   45.736   45.734   45.736   45.733   45.736   45.734   45.736   45.733  
   480.7     2.609    1.003    4.319    1.818    2.449    2.511    0.919    3.826    1.564    2.159   45.736   45.740   45.735   45.735   45.736   45.736   45.737   45.735   45.736   45.736  
   486.7     2.580    1.002    3.705    1.703    2.416    2.473    0.970    4.294    1.531    2.249   45.736   45.740   45.735   45.737   45.739   45.736   45.740   45.735   45.737   45.734  
   492.7     2.463    0.966    4.125    1.636    2.319    2.482    0.961    4.662    1.555    2.256   45.735   45.740   45.736   45.739   45.738   45.735   45.739   45.738   45.738   45.738  
