;I_mag;V_gen;X;Y;R;theta;Points
58;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
59;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
60;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
61;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
62;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
63;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
64;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
65;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
66;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
67;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
68;-3.0;5.0;4.00844e-05;6.48204e-07;4.00881e-05;0.93;12.0
69;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
70;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
71;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
72;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
73;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
74;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
75;-3.0;5.0;4.00844e-05;6.44479e-07;4.00881e-05;0.924;12.0
76;-3.0;5.0;4.00844e-05;6.40754e-07;4.00881e-05;0.918;12.0
77;-3.0;5.0;4.00844e-05;6.40754e-07;4.00918e-05;0.918;12.0
78;-3.0;5.0;4.00881e-05;6.40754e-07;4.00918e-05;0.918;12.0
79;-3.0;5.0;4.00881e-05;6.40754e-07;4.00918e-05;0.912;12.0
80;-3.0;5.0;4.00881e-05;6.37028e-07;4.00918e-05;0.912;12.0
81;-3.0;5.0;4.00881e-05;6.37028e-07;4.00918e-05;0.912;12.0
82;-3.0;5.0;4.00881e-05;6.37028e-07;4.00918e-05;0.912;12.0
83;-3.0;5.0;4.00881e-05;6.37028e-07;4.00918e-05;0.912;12.0
84;-3.0;5.0;4.00881e-05;6.33303e-07;4.00918e-05;0.912;12.0
85;-3.0;5.0;4.00881e-05;6.33303e-07;4.00918e-05;0.912;12.0
86;-3.0;5.0;4.00881e-05;6.33303e-07;4.00955e-05;0.912;12.0
87;-3.0;5.0;4.00881e-05;6.33303e-07;4.00955e-05;0.906;12.0
88;-3.0;5.0;4.00881e-05;6.33303e-07;4.00955e-05;0.906;12.0
89;-3.0;5.0;4.00881e-05;6.33303e-07;4.00955e-05;0.906;12.0
90;-3.0;5.0;4.00918e-05;6.33303e-07;4.00955e-05;0.9;12.0
